Decimal day (2025)             r / R_J       theta / radians         phi / radians               B_r / nT              B_t / nT              B_p / nT    Error / nT    Range 
     28.924831238   1.9877186676781060    1.0336357484294598    0.5313173979976629     39374.124639401220    43272.629206551966    -4580.810409595986         8.428        4 
     28.925178461   1.9754383437642502    1.0274140416522324    0.5247689483301745     40595.779315737069    43992.532827047020    -4695.801755745666         8.565        4 
     28.925525868   1.9631514053515744    1.0211121393476901    0.5181913532642731     41853.159375910334    44720.616447244967    -4809.532912523959         8.704        4 
     28.925873275   1.9508647247228610    1.0147318354623636    0.5115871319947962     43156.781137671016    45474.724182238941    -4929.143340080100         8.849        4 
     28.926220671   1.9385788407216320    1.0082716900034912    0.5049553396280873     44496.152896675645    46249.378454995938    -5055.789744206246         8.998        4 
     28.926567894   1.9263006763649677    1.0017336487932271    0.4982984671004280     45895.153885375592    47024.508628533113    -5187.789523024996         9.151        4 
     28.926915301   1.9140180144444472    0.9951093923596754    0.4916085661885379     47334.319181678773    47826.388048413944    -5330.089116598658         9.310        4 
     28.927262697   1.9017378558208016    0.9884007585878359    0.4848880014902944     48820.333359008175    48652.560829797381    -5478.285465652501         9.474        4 
     28.927610104   1.8894607807423134    0.9816061777686188    0.4781356345232378     50366.350731642473    49488.186634891201    -5626.805803664600         9.643        4 
     28.927957326   1.8771938424459833    0.9747276378380348    0.4713538142953884     51971.579366263693    50337.858320510248    -5786.662220191552         9.818        4 
     28.928304549   1.8649312587791997    0.9677599902289008    0.4645377806215844     53622.649882440084    51210.763254809768    -5959.025305700048         9.999        4 
     28.928651944   1.8526673764683188    0.9606978500380378    0.4576826269512604     55335.776982699943    52107.711170419221    -6135.305894905527        10.186        4 
     28.928999167   1.8404156425704363    0.9535468679059075    0.4507941026491100     57108.821847107254    53013.497050572616    -6331.140500391106        10.378        4 
     28.929346574   1.8281640445143361    0.9462978416156007    0.4438635499552948     58944.552526388470    53946.700982866074    -6531.614281850048        10.577        4 
     28.929693970   1.8159196983604893    0.9389526817557621    0.4368929990214517     60845.955937776896    54890.413525863980    -6745.003392316718        10.782        4 
     28.930041192   1.8036898017206326    0.9315134787754978    0.4298844742148348     62828.002260497764    55863.146894629725    -6960.974972725333        10.996        4 
     28.930388600   1.7914624091215261    0.9239706194742312    0.4228289300563135     64864.217760874577    56851.186005846801    -7191.256660233474        11.215        4 
     28.930736007   1.7792447474890765    0.9163260540284549    0.4157281871786347     66980.516147629867    57859.696150385760    -7440.886201376023        11.442        4 
     28.931083403   1.7670377230371153    0.9085778606387742    0.4085802969256678     69166.891211426322    58880.597466931918    -7695.292708412424        11.676        4 
     28.931430625   1.7548485894693240    0.9007281764885634    0.4013869622308309     71445.482640575443    59935.950449959862    -7972.863942379023        11.920        4 
     28.931778032   1.7426655927362580    0.8927668266977800    0.3941385138421553     73788.966659138256    61008.015520477675    -8262.585006978017        12.170        4 
     28.932125255   1.7305024023468938    0.8847000513677091    0.3868401918323714     76221.288657999045    62094.521255976288    -8561.916048834883        12.428        4 
     28.932472477   1.7183537264843396    0.8765216521384012    0.3794857670222261     78754.726934420483    63206.241848254089    -8881.180892971359        12.697        4 
     28.932819873   1.7062142850495361    0.8682251778267344    0.3720687607675935     81365.816616352851    64330.395764288878    -9224.578408637604        12.973        4 
     28.933167095   1.6940978465543488    0.8598170998749463    0.3645941283903085     84068.243674353143    65486.621671372814    -9574.481121160879        13.259        4 
     28.933514502   1.6819929176901134    0.8512864685895918    0.3570511036696206     86876.006187963532    66637.667558502289    -9980.246711062278        18.244        5 
     28.933861725   1.6699132978712974    0.8426399317887302    0.3494443931164108     89781.870470021197    67842.490738848137   -10325.503919982846        18.550        5 
     28.934209120   1.6578476431746485    0.8338662426518016    0.3417627035613849     92801.033229430497    69043.556001769437   -10762.871428243194        18.867        5 
     28.934556343   1.6458098052618961    0.8249722180450915    0.3340104366545214     95892.524053423404    70287.594613934489   -11188.256099490878        19.192        5 
     28.934903750   1.6337885571232673    0.8159462642743210    0.3261756526225700     99115.068269834723    71538.508209585765   -11661.834311536240        19.529        5 
     28.935251157   1.6217915735107209    0.8067906257033693    0.3182582370204112    102453.023145508807    72800.448632886677   -12116.573526515709        19.876        5 
     28.935598553   1.6098202753576094    0.7975028964901336    0.3102537709772886    105902.507102804651    74081.939469184683   -12596.346380848951        20.235        5 
     28.935945775   1.5978823631564898    0.7880856091567275    0.3021617323979827    109469.537951801758    75389.546227450119   -13113.130039575084        20.606        5 
     28.936292998   1.5859731315128234    0.7785315152457387    0.2939728806531411    113173.705264675606    76684.859800007922   -13698.966433207159        20.989        5 
     28.936640220   1.5740942056119771    0.7688381402133230    0.2856816932746304    116929.962877874917    78033.658106785821   -14269.540977466044        21.380        5 
     28.936987627   1.5622410399339799    0.7589978390994725    0.2772778714283731    120916.710227365737    79379.126065666234   -14873.543636393992        21.790        5 
     28.937334850   1.5504277292740032    0.7490183620694980    0.2687637481390491    124955.596929323772    80691.023690843213   -15473.972798484669        22.205        5 
     28.937682072   1.5386498461696339    0.7388921004161557    0.2601280763861829    129208.563299830799    82065.750479433118   -16117.095055724050        22.641        5 
     28.938029468   1.5269031679743079    0.7286111492519359    0.2513587676220075    133479.802691526042    83437.354486836324   -16797.891199778165        23.080        5 
     28.938376875   1.5151957300467762    0.7181782084583830    0.2424521355376539    137972.519223556941    84787.483956614349   -17486.162217397057        23.538        5 
     28.938724097   1.5035355871651410    0.7075963194973407    0.2334041183588257    142566.188053850492    86133.244944143313   -18196.857267296331        24.005        5 
     28.939071493   1.4919126617881393    0.6968519311956101    0.2241956819086011    147304.680772605556    87505.809816823603   -18937.925349706235        24.488        5 
     28.939418900   1.4803351644324876    0.6859480532137074    0.2148210069124450    152174.715797498124    88869.691141529853   -19679.898643586937        24.982        5 
     28.939766123   1.4688113084142103    0.6748880282100119    0.2052736872165906    157153.737786737300    90218.950317936135   -20430.664787372545        25.486        5 
     28.940113345   1.4573373230894533    0.6636637955315244    0.1955363880812413    162287.998449362087    91583.442885497265   -21208.616932333469        26.005        5 
     28.940460741   1.4459096627121895    0.6522670382178862    0.1855901675874571    167555.817563506454    92938.782585255511   -22014.351619927642        26.536        5 
     28.940807963   1.4345426672502808    0.6407073175694594    0.1754303308249067    172918.006162971607    94277.411911624571   -22780.383466616411        27.076        5 
     28.941155370   1.4232270698082081    0.6289704062181707    0.1650296935793310    178436.597468792432    95607.572526565142   -23543.179428024028        27.630        5 
     28.941502593   1.4119772381862628    0.6170664146398989    0.1543807828238685    184091.486121497408    96906.704701857409   -24300.377333705219        28.195        5 
     28.941849815   1.4007900304883576    0.6049873166028842    0.1434580365566239    189855.953534846776    98228.692303169635   -25053.798416575177        28.772        5 
     28.942197211   1.3896624533654838    0.5927248613590439    0.1322331100218731    195705.286310218886    99512.610394059186   -25803.634138806687        29.356        5 
     28.942544618   1.3786032831440569    0.5802836662351287    0.1206866260525615    201720.551915859978   100793.177053994848   -26524.564781694171        29.955        5 
     28.942891840   1.3676212369074217    0.5676689312732843    0.1087970844662381    207798.718498429283   102070.269500629482   -27173.564379715823        30.560        5 
     28.943239063   1.3567136390330872    0.5548730666456942    0.0965274899389658    213972.130993067229   103326.243689852257   -27756.989697933022        31.173        5 
     28.943586470   1.3458780985724410    0.5418884197846082    0.0838363160623417    220248.763507376541   104579.191113204535   -28304.211058255220        31.795        5 
     28.943933866   1.3351236135872151    0.5287211020036710    0.0706906440044116    226596.168820449966   105846.743817098482   -28793.285897158399        32.425        5 
     28.944281088   1.3244591654064495    0.5153780372109198    0.0570535523329121    233032.490147719451   107102.240098677605   -29160.059021304602        33.062        5 
     28.944628495   1.3138771664810915    0.5018457727241480    0.0428607629510147    239543.160719070293   108340.158221166857   -29448.619761546484        33.705        5 
     28.944975718   1.3033922967886915    0.4881394089407468    0.0280702900280247    246101.866827310296   109604.274704368770   -29650.197399641747        34.353        5 
     28.945322940   1.2930027677336398    0.4742536840011346    0.0126102285475772    252745.150352734316   110882.767879535677   -29700.300607013847        35.009        5 
     28.945670336   1.2827071296860599    0.4601837790083295    6.2795832315125883    259418.444654503983   112217.245431414063   -29624.093809383252        35.670        5 
     28.946017558   1.2725200470502107    0.4459478915170327    6.2625504764750941    266133.956422619405   113577.359603675577   -29402.218749898610        36.335        5 
     28.946364965   1.2624350297610754    0.4315359426380015    6.2445813224036781    272899.251800299273   114986.953018640532   -29001.016210658585        37.005        5 
     28.946712188   1.2524667856891496    0.4169691034563142    6.2255807510287999    279664.448845377367   116470.713368414130   -28401.060037928943        37.678        5 
     28.947059410   1.2426143585996123    0.4022477898176117    6.2054073519024131    286447.861815954093   118007.948279470816   -27645.430977129992        38.353        5 
     28.947406806   1.2328771574326174    0.3873741978466513    6.1838948566055594    293276.034184862394   119718.704689283448   -26639.853553859200        39.039        5 
     28.947754213   1.2232648933253525    0.3723684810204755    6.1608714463829930    300093.229520033405   121563.358199686583   -25365.467634174536        39.727        5 
     28.948101435   1.2137871361668129    0.3572542414596632    6.1361355688926906    306953.979369925102   123543.713989491866   -23831.054991690849        40.424        5 
     28.948448831   1.2044387875606994    0.3420352357504138    6.1094067386553190    313809.869903101178   125747.648524991630   -21967.082327989403        41.128        5 
