Decimal day (2022)             r / R_J       theta / radians         phi / radians               B_r / nT              B_t / nT              B_p / nT    Error / nT    Range 
    186.350016100   1.9878368574294558    0.6044900577727849    4.2388554642946961    104200.627503384487    23407.546922599831    20350.712340353053        18.122        5 
    186.350363507   1.9756674025390231    0.5982489528403320    4.2311760771831715    106716.227406522143    23176.941335727948    20745.712907282290        18.366        5 
    186.350710729   1.9635063228330596    0.5919367962433965    4.2234257828047541    109296.234951629129    22889.347963095439    21145.280517856048        18.615        5 
    186.351058137   1.9513415231088325    0.5855457815980312    4.2155927682237291    111947.915779089730    22594.951353473574    21579.610014875016        18.873        5 
    186.351405359   1.9391861980707310    0.5790813238871858    4.2076811916573735    114624.274395104527    22222.540190082815    21975.278653260386        19.131        5 
    186.351752755   1.9270282958948624    0.5725354328311349    4.1996785415445208    117370.431755780548    21855.969802951593    22405.763802730133        19.397        5 
    186.352100162   1.9148747519306655    0.5659101816347692    4.1915843399418424    120201.306817653662    21451.828736734074    22837.356993238474        19.672        5 
    186.352447558   1.9027261867538761    0.5592042794609111    4.1833936790756541    123090.264630208869    21010.991633852456    23279.859373244377        19.952        5 
    186.352794780   1.8905896013891934    0.5524199919271637    4.1751056464079372    126038.229463090625    20509.606241876587    23734.929481757274        20.238        5 
    186.353142187   1.8784530107756274    0.5455489349675297    4.1667059486138305    129050.029107149079    19991.273506596532    24159.936541436331        20.531        5 
    186.353489410   1.8663297378154822    0.5385969422769585    4.1581972730576231    132118.941701764037    19417.458774672748    24621.457617416982        20.829        5 
    186.353836806   1.8542079253149386    0.5315554539516145    4.1495642011000946    135274.390377952950    18809.750978023796    25073.861280890225        21.136        5 
    186.354184213   1.8420945998367555    0.5244267333965057    4.1408040837754845    138478.447536963271    18154.162356090703    25527.386615425668        21.448        5 
    186.354531435   1.8299968636400017    0.5172132187160323    4.1319139518866388    141756.692537050694    17486.879287449978    26013.558252834708        21.768        5 
    186.354878843   1.8179029284627541    0.5099060607836633    4.1228763080861519    145101.759203812107    16707.388347457738    26492.032135981099        22.094        5 
    186.355226238   1.8058199260327057    0.5025076708651108    4.1136868035139429    148482.956624920480    15898.958903640887    26961.756817663358        22.425        5 
    186.355573461   1.7937550116321235    0.4950206450697611    4.1043406592998561    151956.837560079119    15183.085528857438    27430.742888930879        22.766        5 
    186.355920868   1.7816965348571143    0.4874358629506151    4.0948176050783314    155506.040680201317    14149.965324237433    27885.776973178585        23.112        5 
    186.356268264   1.7696516953583303    0.4797559191534980    4.0851110380879483    159135.041878871853    13166.828261253322    28350.125825062187        23.468        5 
    186.356615486   1.7576277291966191    0.4719836083540735    4.0752136327190343    162801.202249044843    12154.478943832553    28816.052431881235        23.828        5 
    186.356962894   1.7456131375056481    0.4641095986317463    4.0651014467633360    166539.615827698639    11078.440468955785    29280.378451853245        24.196        5 
    186.357310116   1.7336214348174390    0.4561408844124903    4.0547700881376709    170337.889379456232     9951.772489812960    29727.963429012983        24.570        5 
