Decimal day (2017)             r / R_J       theta / radians         phi / radians               B_r / nT              B_t / nT              B_p / nT    Error / nT    Range 
    297.700815324   1.9879928513886975    0.1555188297440944    5.5723240030793662     96746.264574176239    20860.720062128799    11577.436467875301        12.524        4 
    297.701162731   1.9759777824513756    0.1496385143329829    5.5493500488116707     98840.766181294559    20763.835503170892    12219.604762572897        17.421        5 
    297.701509954   1.9639734571181833    0.1437402512923387    5.5247159126507572    100943.055094851748    20627.798608211473    12896.196791478360        17.631        5 
    297.701857361   1.9519679304435162    0.1378251620314882    5.4981619649702962    103120.788023833928    20459.301882508356    13645.569168306343        17.849        5 
    297.702204757   1.9399680820519198    0.1319053091228082    5.4694246166385208    105332.525615897001    20186.043327308686    14443.685763688216        18.069        5 
    297.702551979   1.9279807667086073    0.1259948573353978    5.4381945763630384    107627.529632480408    19871.683621369142    15287.349913386215        18.299        5 
    297.702899387   1.9159941449897981    0.1201014280294838    5.4040528476623715    109981.458663320591    19499.288148780714    16192.780974271709        18.534        5 
    297.703246609   1.9040213679632201    0.1142482710743659    5.3665765136999584    112392.709897316527    18993.682455907812    17182.509067160892        18.775        5 
    297.703594005   1.8920506655924374    0.1084506645796064    5.3251825261344754    114875.264951289690    18359.301910548413    18191.884150130598        19.022        5 
    297.703941412   1.8800889789835187    0.1027384187056146    5.2792457979744647    117430.773143148414    17584.118610783094    19304.842828511530        19.278        5 
    297.704288634   1.8681432786819607    0.0971479742908219    5.2280388849229098    120076.260177465898    16646.086713923272    20460.988820973082        19.542        5 
    297.704636030   1.8562018943675851    0.0917156151506778    5.1706331386409774    122762.399743121860    15479.222039073606    21700.008236178528        19.810        5 
    297.704983438   1.8442718340495534    0.0864970646752521    5.1060622366227371    125531.609383169416    14036.540294132863    22952.767948647575        20.086        5 
    297.705330660   1.8323601128659928    0.0815606082145143    5.0332874623728330    128407.867761460919    12292.951755289199    24228.531189971232        20.373        5 
    297.705678056   1.8204551998605349    0.0769821228532225    4.9511373889874362    131314.155869622628    10188.744568692917    25482.776938710504        20.663        5 
    297.706025278   1.8085703544974072    0.0728641848096756    4.8587240585891314    134339.269923203479     7692.834588270340    26639.410405550272        20.965        5 
    297.706372685   1.7966941110450703    0.0693169382446432    4.7553263041377942    137457.058549657289     4712.559902360768    27608.720340021697        21.276        5 
    297.706720093   1.7848336049328957    0.0664698685570652    4.6410344569313722    140662.386659658048     1318.081402350943    28243.570718304742        21.596        5 
    297.707067315   1.7729959712507881    0.0644545828894982    4.5169851413730804    143926.779284287884    -2469.416676716559    28476.062934035184        21.922        5 
    297.707414711   1.7611698919944776    0.0633883607429777    4.3853894658670463    147333.852263240202    -6515.388171984017    28130.930007572024        22.262        5 
    297.707762118   1.7493625833960793    0.0633621277193124    4.2498611689150891    150805.068309146096   -10656.367618160890    27165.351702572174        22.608        5 
    297.708109340   1.7375812522724445    0.0644188634353040    4.1147465132168524    154406.292519360781   -14648.970732806923    25573.435546342625        22.967        5 
    297.708456736   1.7258147452501080    0.0665507658720781    3.9841133305458327    158116.634655431844   -18297.853117042250    23480.243754369465        23.337        5 
    297.708804144   1.7140703588856858    0.0697013800817608    3.8614154060681209    161924.825931242318   -21524.483173508859    21025.025235912308        23.718        5 
    297.709151366   1.7023553964399829    0.0737795458726483    3.7488436799475253    165851.559437244316   -24243.351649244869    18356.171149341695        24.110        5 
    297.709498762   1.6906588762201211    0.0786855041226011    3.6471679711573612    169898.039453236212   -26473.174865115445    15601.967767285780        24.513        5 
    297.709845984   1.6789942627052188    0.0843094786637100    3.5564100773899732    174071.801010449941   -28275.786863069439    12851.502377872326        24.930        5 
    297.710193391   1.6673507169754682    0.0905610089703784    3.4757766832333687    178376.581601986632   -29699.171471033620    10178.206782274105        25.360        5 
    297.710540799   1.6557356993583840    0.0973537443919968    3.4043114830273224    182805.814882091508   -30824.102442526761     7607.997377337932        25.802        5 
    297.710888021   1.6441566400720584    0.1046138903370543    3.3409451702357851    187386.102628650668   -31691.553073867799     5149.718004280682        26.260        5 
    297.711235417   1.6326029584617419    0.1122919157506415    3.2845434888727936    192093.777205442311   -32369.698028697643     2787.453105071438        26.730        5 
    297.711582639   1.6210881584267303    0.1203338793290475    3.2341918729071946    196969.941737557238   -32866.631983713778      526.413044617343        27.217        5 
    297.711930046   1.6096018417132736    0.1287114038357720    3.1889816567740170    201996.568323690328   -33241.391492084105    -1681.849034646536        27.720        5 
    297.712277269   1.5981575584831416    0.1373865763819446    3.1482232041057112    207165.911748358485   -33476.493112137301    -3838.573247201796        28.237        5 
    297.712624664   1.5867450702619565    0.1463452607403454    3.1112472001104003    212528.544634352002   -33631.071274334136    -5937.074567488221        28.773        5 
    297.712971887   1.5753779775408316    0.1555598057719144    3.0775627417363913    218049.147064679622   -33674.006276563538    -8021.509651772771        29.326        5 
    297.713319109   1.5640520934500204    0.1650203416164897    3.0467035124853714    223738.301935873373   -33640.378893818975   -10081.421953827199        29.896        5 
    297.713666331   1.5527692722659916    0.1747154675398459    3.0182936494914205    229650.626804570697   -33515.546377244209   -12166.852350487105        30.488        5 
    297.714013738   1.5415255671192631    0.1846415078381863    2.9920025945061139    235736.183966647193   -33287.684539989299   -14258.509762434613        31.098        5 
    297.714360961   1.5303346441387189    0.1947811807505984    2.9675891772879508    242022.857370840386   -32989.899291950271   -16363.166694490808        31.729        5 
    297.714708183   1.5191926681786165    0.2051342974687197    2.9448112006533118    248515.904914689570   -32581.879686645498   -18530.797590278817        32.381        5 
    297.715055579   1.5080959449025135    0.2157024002746370    2.9234637303517172    255226.687755677121   -32078.335485740405   -20747.772687398046        33.055        5 
    297.715402986   1.4970524735117967    0.2264772126463846    2.9033926510536952    262157.095978235477   -31447.046734581047   -22992.136798783351        33.751        5 
    297.715750382   1.4860644588292129    0.2374566976358944    2.8844551431871821    269314.186344327754   -30716.545298993286   -25315.411513183106        34.472        5 
    297.716097604   1.4751398791466817    0.2486336518647639    2.8665371739929655    276723.508065806353   -29850.820989684937   -27761.601707486749        35.219        5 
    297.716445012   1.4642697343348152    0.2600190133747763    2.8495135005362848    284364.102615693060   -28824.705679721243   -30257.147590980399        35.990        5 
    297.716792234   1.4534677698219578    0.2716007341558216    2.8333093181089741    292261.733574150770   -27643.487767063758   -32882.868822250923        36.788        5 
    297.717139630   1.4427252461373059    0.2833910889400599    2.8178270054403631    300424.616423233238   -26297.647146482690   -35599.155469692414        37.614        5 
    297.717487037   1.4320504108435321    0.2953846894834896    2.8030044607823354    308839.450955714390   -24752.818871026931   -38418.966360951119        38.468        5 
    297.717834259   1.4214514277876296    0.3075759905744063    2.7887867476702364    317518.329907918116   -22953.810796857259   -41404.840239341240        39.351        5 
    297.718181667   1.4109200026330464    0.3199788269368135    2.7751043414338685    326485.222493861977   -20952.758062654684   -44491.852303542430        40.265        5 
    297.718528889   1.4004699413042492    0.3325816077832192    2.7619229921105366    335733.729928898509   -18640.533963215712   -47736.192273897439        41.210        5 
    297.718876285   1.3900932595197024    0.3453989594982340    2.7491860123017271    345267.137242855038   -15988.937596100703   -51144.671194554845        42.188        5 
    297.719223692   1.3797983994315992    0.3584260110001298    2.7368620113535207    355058.506990807829   -13004.490287242355   -54724.002500713628        43.196        5 
    297.719571088   1.3695884602589310    0.3716644991992938    2.7249168448983188    365122.319641852868    -9604.000253513877   -58471.314352679387        44.238        5 
    297.719918310   1.3594718408797073    0.3851092122125068    2.7133258033404593    375444.022405673750    -5768.217799043952   -62404.230914229091        45.312        5 
    297.720265718   1.3494412563920111    0.3987760334732801    2.7020493260236305    386009.918221462169    -1415.695781574090   -66561.225013192248        46.419        5 
    297.720612940   1.3395104752839737    0.4126526673879915    2.6910744610626942    396783.042695882381     3523.280821105553   -70894.656806220592        47.556        5 
    297.720960336   1.3296725466092307    0.4267555221907621    2.6803674002166393    407727.419031350233     9084.359517928067   -75455.002161567143        48.723        5 
    297.721307743   1.3199362008148685    0.4410793818818347    2.6699137345986292    418817.408740024373    15321.585823875706   -80177.674483053037        68.660        6 
    297.721654965   1.3103100035557700    0.4556185308734541    2.6597003971796496    429887.333984352066    22551.211613812397   -85091.166137886583        69.871        6 
    297.722002373   1.3007875969964278    0.4703900413410484    2.6497001269595044    441124.791404478834    30533.683990437334   -90306.267117973577        71.121        6 
    297.722349595   1.2913826345407335    0.4853803474685429    2.6399081331853766    452026.591791396320    39520.974106719688   -95925.739617405183        72.368        6 
    297.722696991   1.2820891947163784    0.5006068480419968    2.6303004235105272    462777.316688661114    49657.362979958154  -101236.887793889109        73.622        6 
