Decimal day (2021)             r / R_J       theta / radians         phi / radians               B_r / nT              B_t / nT              B_p / nT    Error / nT    Range 
    105.943855822   1.9879904900665677    0.4798528144012548    4.3285624369611124    104672.351955565377    16793.590902250304    20619.251924669959        18.050        5 
    105.944203044   1.9759820395912204    0.4738772056849689    4.3178884242982241    107013.393755996542    16401.189279979568    21020.576308230004        18.278        5 
    105.944550451   1.9639717408926851    0.4678378985692329    4.3070131877393321    109387.706055780189    15994.371188756188    21417.722114987311        18.511        5 
    105.944897674   1.9519726672256918    0.4617408130487012    4.2959371015067047    111854.512472922623    15500.955752014226    21831.299371429828        18.751        5 
    105.945244896   1.9399791858760309    0.4555825302746943    4.2846428536709613    114353.125118824653    14958.251702587186    22253.907299768256        18.995        5 
    105.945592292   1.9279856740135977    0.4493595353853697    4.2731117443896949    116952.184821339673    14527.413561702087    22463.316843215343        19.247        5 
    105.945939514   1.9160052642694363    0.4430781327496955    4.2613421944671659    119561.358521281043    13971.159979968950    22913.191625101339        19.504        5 
    105.946286736   1.9040323687390146    0.4367350084720800    4.2493136529448616    122239.354017187041    13372.649433032020    23369.176501968293        19.767        5 
    105.946633958   1.8920676981039737    0.4303301371888132    4.2370103030044515    124961.327946248755    12723.211685617534    23804.207642524805        20.034        5 
    105.946981181   1.8801119531910471    0.4238636149934999    4.2244151345484529    127792.727002728614    12080.294992885334    24123.660751922489        20.311        5 
    105.947328403   1.8681658761615492    0.4173356425302277    4.2115096639163356    130630.318741218303    11339.373006954942    24522.086436097772        20.589        5 
    105.947675625   1.8562302330851264    0.4107465541874045    4.1982739486935161    133526.931719547225    10563.221694110383    24924.365748045569        20.874        5 
    105.948022847   1.8443058180783849    0.4040968201979286    4.1846863379877526    136494.365194104088     9755.706083501114    25303.491667495051        21.166        5 
    105.948370069   1.8323934564568052    0.3973870871975611    4.1707233284793919    139526.338074921310     8900.663671656774    25689.629686184926        21.465        5 
    105.948717292   1.8204939847440547    0.3906181733031971    4.1563594243538944    142624.651877730852     7988.461837032904    26027.313809336065        21.770        5 
    105.949064514   1.8086083005949898    0.3837911369467461    4.1415668228753919    145773.231426836981     7009.227769521684    26330.333359615601        22.080        5 
    105.949411736   1.7967372943362512    0.3769072536255826    4.1263152912120065    148995.477700423566     6017.964082199709    26634.204702593244        22.398        5 
    105.949758958   1.7848819180221429    0.3699680775790817    4.1105718043665682    152299.545338829572     4951.963011545653    26944.760729584967        22.724        5 
    105.950106181   1.7730431414811745    0.3629754796036624    4.0943003666027611    155654.944637965062     3817.181258055381    27253.072470535943        23.057        5 
    105.950453403   1.7612219806949527    0.3559316856532201    4.0774615635943432    159049.316499048058     2625.354802842594    27516.856127109138        23.393        5 
    105.950800625   1.7494194657422242    0.3488393201969202    4.0600122838457740    162533.680930035538     1355.908705328417    27774.173981784195        23.740        5 
    105.951147847   1.7376366907258110    0.3417014674994901    4.0419052968654672    166078.925555403926       27.393306970313    27995.021257697605        24.092        5 
    105.951495243   1.7258686421057181    0.3345179876356315    4.0230788331122387    169673.390512825688    -1359.220694493204    28178.400029742959        24.450        5 
    105.951842465   1.7141287220545038    0.3273005673660987    4.0034956255440601    173373.939931289497    -2823.070678406606    28315.417904732487        24.819        5 
    105.952189687   1.7024119914130273    0.3200503496311938    3.9830836228760949    177099.679637863301    -4343.783786850276    28388.279464565763        25.191        5 
    105.952536910   1.6907197040399959    0.3127730179886335    3.9617742351275469    180931.503039599658    -5930.757670353494    28433.194142190241        25.575        5 
    105.952884317   1.6790470604722292    0.3054713123264118    3.9394801937814941    184778.543307091459    -7614.187085484598    28391.551364326202        25.960        5 
    105.953231539   1.6674075290144330    0.2981604196266224    3.9161417881416289    188737.574879103631    -9349.460722375356    28281.690266117734        26.357        5 
    105.953578935   1.6557903521244788    0.2908414689445066    3.8916435859807317    192757.010848012840   -11129.406603434662    28111.427671007503        26.761        5 
    105.953926157   1.6442090491045869    0.2835321711830659    3.8659110345550172    196851.065714535769   -13045.487032117780    27841.416339198164        27.174        5 
    105.954273380   1.6326590178042799    0.2762403274588704    3.8388221530763915    201007.445704741956   -15016.506971002236    27438.296125460503        27.593        5 
    105.954620602   1.6211417693600580    0.2689793028027376    3.8102570241547165    205243.476927981857   -17038.519674815107    26958.277113584449        28.021        5 
    105.954968009   1.6096529088443761    0.2617607286897903    3.7800688286571984    209552.222529569059   -19173.108744232719    26326.531398267936        28.457        5 
    105.955315231   1.5982059994569231    0.2546097756711718    3.7481469466627102    213933.174501099944   -21377.553950202881    25551.349646627146        28.901        5 
    105.955662454   1.5867967302649764    0.2475429401426852    3.7143228938378896    218384.422953744885   -23618.177564996426    24612.147529668426        29.353        5 
    105.956009850   1.5754208958479865    0.2405798376103337    3.6784133239772623    222922.784676681680   -25915.743121253101    23465.626653689600        29.815        5 
    105.956357072   1.5640921485388379    0.2337542519566523    3.6402816175347312    227558.858959893347   -28244.720871874491    22089.204870908579        30.287        5 
    105.956704294   1.5528063859927355    0.2270927817973321    3.5997279371488369    232243.962683935650   -30577.092735207851    20480.825399150952        30.764        5 
    105.957051516   1.5415654979152271    0.2206297770243716    3.5565661114596323    237013.305923624081   -32944.670498401902    18599.489997871144        31.251        5 
    105.957398924   1.5303656521022937    0.2144008940711673    3.5105858092807716    241864.155529466952   -35277.420723884323    16415.795463092105        31.747        5 
    105.957746146   1.5192205436511763    0.2084562570572690    3.4616567816371080    246811.397122161376   -37559.902331803009    13922.786878982726        32.254        5 
    105.958093542   1.5081206305762853    0.2028383747541267    3.4095671952889735    251853.150318270200   -39750.884075984060    11065.529038522363        32.771        5 
