Decimal day (2024)             r / R_J       theta / radians         phi / radians               B_r / nT              B_t / nT              B_p / nT    Error / nT    Range 
    231.252563970   1.9877485378661046    0.9500572029172814    5.4324159732027875     43706.298737046855    47777.601088748270     5908.671320547153         9.062        4 
    231.252911377   1.9754854847252081    0.9438273958148303    5.4257632196501788     45199.363574741059    48577.773776835493     6214.460720510320         9.224        4 
    231.253258600   1.9632289026713905    0.9375242129766626    5.4190840984237472     46753.515950632580    49382.521778602830     6545.865840059952         9.392        4 
    231.253605995   1.9509665471485504    0.9311396801095045    5.4123705295194329     48362.655160001785    50206.366907168645     6889.309834730404         9.565        4 
    231.253953218   1.9387117185792462    0.9246790199371494    5.4056283686913869     50045.454250808551    51038.761092321511     7247.991275191882         9.745        4 
    231.254300440   1.9264585671170618    0.9181374800904407    5.3988529102146297     51778.910642064577    51884.441876866244     7628.184542824074         9.930        4 
    231.254647847   1.9142012996373872    0.9115101007049429    5.3920393276186642     53581.691700794821    52742.373695665825     8022.208903351595        10.121        4 
    231.254995255   1.9019468916037494    0.9047987384232949    5.3851898027305793     55462.099040883513    53607.595574186744     8430.423222861500        10.319        4 
    231.255342650   1.8896959419753581    0.8980018537297682    5.3783029069465149     57406.533489421963    54482.401185821349     8861.588012246328        10.524        4 
    231.255689873   1.8774554831872783    0.8911214681321397    5.3713807825621336     59424.854369830675    55361.898300367284     9326.557891891607        10.735        4 
    231.256037095   1.8652197755715658    0.8841524549632075    5.3644182607475566     61525.447857479696    56249.860047033115     9791.860716607167        10.954        4 
    231.256384502   1.8529831713617717    0.8770894617527220    5.3574100459343681     63704.753634638430    57152.110411315640    10294.901205111608        11.180        4 
    231.256731725   1.8407591052069934    0.8699381644508410    5.3503616590903258     65968.984071035331    58051.033567544204    10818.402876665357        11.414        4 
    231.257079120   1.8285355798134262    0.8626894077284317    5.3432639047914616     68315.533031234096    58957.609361683273    11366.854798545646        11.655        4 
    231.257426343   1.8163260988434915    0.8553489801664760    5.3361222234702756     70741.988916341914    59868.572531129685    11938.368818675357        11.904        4 
    231.257773565   1.8041251019467737    0.8479113644555533    5.3289308379061575     73279.093255044630    60779.981934275987    12533.548687891940        12.163        4 
    231.258120972   1.7919270510638425    0.8403707982736567    5.3216837656510618     75910.376370763450    61685.371432866275    13161.783343516283        12.429        4 
    231.258468368   1.7797391735517651    0.8327292649346208    5.3143823751296591     78633.468712467569    62596.107442892397    13818.718100017497        12.705        4 
    231.258815590   1.7675687106013354    0.8249889592994530    5.3070280362087567     81464.304027059916    63505.449897096223    14508.846655839028        12.991        4 
    231.259162813   1.7554102249948829    0.8171440031892523    5.2996143259223780     84396.267481442061    64405.402249746890    15225.847743521015        13.285        4 
    231.259510035   1.7432646636235563    0.8091924482008539    5.2921384113636982     87433.430649114103    65290.833410756066    15981.668594679206        13.589        4 
    231.259857442   1.7311267415339588    0.8011280873323959    5.2845933663094353     90590.360952608622    66170.228914479652    16763.749085536947        13.903        4 
    231.260204664   1.7190101047796686    0.7929573042453335    5.2769838449760931     93853.328362454660    67024.923554664361    17594.953813102569        18.915        5 
    231.260551887   1.7069095007963191    0.7846738763027630    5.2693025260078850     97237.632089362858    67886.406993836499    18438.103441512161        19.251        5 
