Decimal day (2024)             r / R_J       theta / radians         phi / radians               B_r / nT              B_t / nT              B_p / nT    Error / nT    Range 
    100.329764074   1.9877691493892662    0.8813363204462086    2.8462647590138004     91229.969172294746    38807.837196287837   -13757.345215649944        12.569        4 
    100.330111296   1.9755333707903779    0.8751036579630984    2.8395287286203343     93312.170727020188    39303.547503128619   -14276.204681288622        12.785        4 
    100.330458519   1.9632979799148784    0.8687946112077786    2.8327589324212776     95459.373973628375    39808.548750153364   -14810.704985375403        13.008        4 
    100.330805741   1.9510634822222324    0.8624077984235938    2.8259540638230511     97657.248568237294    40320.936839013026   -15366.663879008778        13.237        4 
    100.331153137   1.9388240509927617    0.8559384427489934    2.8191091664947305     99924.904903677263    40835.711602697877   -15945.219367165915        13.472        4 
    100.331500359   1.9265929775606472    0.8493918144620706    2.8122299298746856    102259.702497886174    41360.628229169597   -16534.036624733482        13.714        4 
    100.331847581   1.9143644725391786    0.8427631232943394    2.8053112685901289    104659.207175825504    41886.764963715643   -17148.374203643372        13.963        4 
    100.332194988   1.9021327640914909    0.8360473336341762    2.7983479351389451    107125.036320020561    42424.790007897813   -17781.377130429159        14.218        4 
    100.332542211   1.8899112081086695    0.8292499337385563    2.7913454854940407    109667.241158293386    42964.456145323973   -18436.615826299269        14.482        4 
    100.332889433   1.8776940753857094    0.8223658730989843    2.7842984809734541    112282.095276460750    43512.529902918817   -19119.656233810492        14.753        4 
    100.333236829   1.8654756862708060    0.8153899193024740    2.7772013363196759    114978.737508269522    44065.851330139616   -19817.765529678050        15.032        4 
    100.333584051   1.8532694491558246    0.8083277192876612    2.7700594150939843    117756.192785111431    44627.708559869607   -20544.699979177480        15.319        4 
    100.333931273   1.8410697246417043    0.8011740123312824    2.7628668846292719    120615.722492183617    45187.232249257097   -21296.494362461366        15.615        4 
    100.334278495   1.8288772553100743    0.7939271154078041    2.7556214959946885    123561.824340182211    45752.020118760796   -22070.636387675120        15.920        4 
    100.334625718   1.8166928123269159    0.7865853229019534    2.7483208230635277    126585.922050885303    46318.673014849017   -22862.658108965814        20.921        5 
    100.334972940   1.8045171992350570    0.7791468861277168    2.7409623247324775    129720.352280574007    46877.120607114441   -23700.884636944909        21.245        5 
    100.335320162   1.7923512708554799    0.7716100334278432    2.7335432882957948    132965.091097035154    47458.636407704180   -24559.469719581815        21.579        5 
    100.335667384   1.7801958533064195    0.7639729686648610    2.7260607832003840    136277.051011113974    48044.147316457114   -25426.987089187220        21.921        5 
    100.336014606   1.7680518800030689    0.7562338471262849    2.7185117539806316    139690.375192773063    48652.020443220354   -26352.562235801444        22.274        5 
    100.336361829   1.7559202582170370    0.7483907983564113    2.7108928968362371    143230.582375302736    49189.898384633445   -27282.867063399222        22.637        5 
    100.336709051   1.7438019872259551    0.7404419389213159    2.7032006889937290    146909.922944073129    49764.417762104044   -28272.615816449485        23.016        5 
    100.337056273   1.7316980203522527    0.7323853339805149    2.6954313795102158    150646.592598095827    50339.331598321747   -29272.797331417241        23.400        5 
    100.337403495   1.7196094230952614    0.7242190353869707    2.6875809376504507    154534.232046270685    50904.442149182556   -30309.783617024637        23.800        5 
    100.337750718   1.7075372886540845    0.7159410647229042    2.6796450642399021    158545.936792483757    51470.795373444322   -31372.590509622292        24.211        5 
    100.338097940   1.6954827080966046    0.7075494044657812    2.6716191099750635    162693.908860096300    52011.410629533581   -32470.348690849962        24.636        5 
    100.338445162   1.6834468479587033    0.6990420374534368    2.6634981182033006    166945.944380410016    52555.511349257482   -33612.775796802081        25.071        5 
    100.338792558   1.6714246775598181    0.6904123803606161    2.6552724258283291    171350.314726875018    53057.747534612798   -34744.983710607725        25.520        5 
    100.339139780   1.6594299463971649    0.6816673386981907    2.6469448466378958    175881.244618715427    53530.936143902974   -35967.637745814085        25.983        5 
    100.339487002   1.6474576820027766    0.6728003654878459    2.6385049072811864    180591.728219129785    54025.192714842182   -37190.082669159478        26.463        5 
    100.339834225   1.6355092272324903    0.6638093523867364    2.6299459074956779    185430.057862686168    54455.992679731280   -38485.869307568013        26.955        5 
    100.340181447   1.6235859894860289    0.6546921755489858    2.6212605736426338    190416.515172760235    54851.161355097458   -39753.198653180509        27.460        5 
    100.340528854   1.6116832095901146    0.6454418662485628    2.6124364391714798    195572.225665014150    55211.892670759626   -41116.742545213914        27.983        5 
    100.340876076   1.5998147876124447    0.6360659112185292    2.6034741314227290    200907.193404624151    55545.278263118060   -42462.389287821185        28.522        5 
    100.341223472   1.5879699034441701    0.6265524293013955    2.5943550525777161    206374.819634666055    55814.793437617191   -43851.955325966119        29.073        5 
    100.341570694   1.5761624947675581    0.6169091914241061    2.5850785881019513    212033.456597758573    56020.296223268815   -45281.993861051276        29.643        5 
    100.341917917   1.5643880677718986    0.6071291944196957    2.5756290384007956    217862.632936401380    56195.098666795166   -46749.384737716922        30.229        5 
    100.342265139   1.5526483564239739    0.5972103321956711    2.5659943581606686    223829.356643638050    56257.196404984439   -48266.789004023325        30.828        5 
    100.342612546   1.5409390508989402    0.5871453037849342    2.5561561956058694    230010.989803260192    56250.258006487027   -49758.110912390199        31.445        5 
    100.342959769   1.5292741944142199    0.5769425680118233    2.5461103561762908    236317.390335752571    56173.041053911627   -51367.462982036086        32.077        5 
    100.343307164   1.5176435783472710    0.5665895622262498    2.5358304701056751    242816.577860817750    55988.775760482502   -52969.655065248691        32.725        5 
    100.343654387   1.5060613142690902    0.5560951742785395    2.5253097271312148    249471.667803292512    55704.729029812675   -54561.056493318552        33.387        5 
    100.344001609   1.4945233748064390    0.5454522726280479    2.5145235311778151    256324.817244095844    55268.464388943190   -56171.120697126127        34.066        5 
