Decimal day (2021)             r / R_J       theta / radians         phi / radians               B_r / nT              B_t / nT              B_p / nT    Error / nT    Range 
    245.909371875   1.9878678871418440    0.5255542793544746    1.5087990974944574     84863.561417010584    30188.157670563236   -11201.625717327261        11.637        4 
    245.909719282   1.9757282777122811    0.5196177076917521    1.4987314932135678     86704.273735126277    30549.887561978565   -11388.906470265640        11.823        4 
    245.910066505   1.9635974716414426    0.5136213565179359    1.4885078313017768     88597.584005791723    30910.912831971425   -11584.081197615209        12.015        4 
    245.910413900   1.9514633536432071    0.5075583906034756    1.4781089604685076     90533.577059778589    31276.075867455991   -11787.176492725974        12.211        4 
    245.910761123   1.9393391479967936    0.5014345794254645    1.4675366735006716     92532.506390450188    31642.843970984031   -11997.970339026338        12.413        4 
    245.911108345   1.9272191223760167    0.4952462589076601    1.4567758997248688     94569.884926726489    32016.937924688107   -12230.398282759808        17.307        5 
    245.911455752   1.9150975847040361    0.4889896763405055    1.4458105228934297     96699.106995508788    32384.242320543839   -12451.737202786799        17.522        5 
    245.911802975   1.9029877911835062    0.4826709341939749    1.4346407752795218     98848.537543561353    32728.882170002616   -12701.386404869363        17.738        5 
    245.912150370   1.8908777983298592    0.4762830726009812    1.4232430575084121    101066.362302676978    33065.277643346300   -12940.253678261914        17.960        5 
    245.912497593   1.8787808766458187    0.4698324284698215    1.4116163478035382    103349.947952791117    33444.708947105544   -13209.138632365357        18.191        5 
    245.912845000   1.8666851456027902    0.4633120621091724    1.3997346449715566    105713.339606702677    33781.697156197253   -13442.066861256300        18.427        5 
    245.913192396   1.8545976666047284    0.4567251581140090    1.3875889804163399    108104.074969718771    34124.412761646992   -13714.642715627349        18.667        5 
    245.913539803   1.8425191530330889    0.4500716591425855    1.3751631727471623    110605.136738331916    34487.361609570959   -13990.082777525868        18.918        5 
    245.913887025   1.8304567093919759    0.4433551274915534    1.3624465213458652    113124.490182950598    34817.343199373252   -14271.747634527457        19.170        5 
    245.914234248   1.8184048559364601    0.4365722927159298    1.3494137163875606    115735.220872822596    35151.618575611858   -14535.042473686051        19.431        5 
    245.914581644   1.8063581686830288    0.4297198854841162    1.3360373409404001    118403.227070737281    35477.193992429748   -14846.405750292754        19.698        5 
    245.914929051   1.7943238047003394    0.4228018913636259    1.3223018872417887    121141.063352177458    35846.246982067642   -15167.290501242500        19.972        5 
