Decimal day (2022)             r / R_J       theta / radians         phi / radians               B_r / nT              B_t / nT              B_p / nT    Error / nT    Range 
    229.577995417   1.9878416659464255    0.6164397275778987    0.9168172157467872     74381.601298916736    33893.513948365100    -6665.962331694383        10.761        4 
    229.578342812   1.9756843247082470    0.6101749336263430    0.9093233245527279     76152.577195887541    34311.910433867990    -6808.904777466825        10.940        4 
    229.578690035   1.9635355186224497    0.6038384928553250    0.9017651580020408     77971.483045917441    34740.831410077080    -6961.364092612253        11.124        4 
    229.579037257   1.9513894407099415    0.5974259054219375    0.8941354465407459     79846.593260346533    35163.705913948543    -7127.068851682583        11.314        4 
    229.579384664   1.9392403417577742    0.5909324989236197    0.8864265835560146     81774.677029509621    35598.460739997405    -7292.344201205386        11.508        4 
    229.579731887   1.9271014511822326    0.5843637455528166    0.8786427458920114     83755.074311571021    36034.228125923066    -7464.688407184098        11.708        4 
    229.580079282   1.9149607540459224    0.5777114816996921    0.8707717285125862     85789.994666411309    36468.233415253519    -7641.579276982156        11.913        4 
    229.580426505   1.9028315095436212    0.5709813192907844    0.8628173121916051     87896.603412850527    36909.521416685180    -7838.698546846346        12.125        4 
    229.580773727   1.8907080533536105    0.5641684687035331    0.8547707156486763     90049.178647316163    37347.403968396669    -8036.716793375759        12.342        4 
    229.581121134   1.8785847541264025    0.5572679567960390    0.8466226124223424     92270.512761251201    37795.916826694884    -8241.188616430474        17.252        5 
    229.581468530   1.8664686359970766    0.5502819504366320    0.8383717223613573     94553.936729110545    38234.119018706006    -8458.905053983108        17.481        5 
    229.581815752   1.8543667289332366    0.5432127541643387    0.8300165641884850     96889.047848090791    38704.336624374337    -8698.140847814742        17.717        5 
    229.582162975   1.8422734787007455    0.5360553804757484    0.8215465594441996     99285.389842416422    39154.251177151207    -8931.691379256372        17.957        5 
    229.582510197   1.8301896626349834    0.5288084018381053    0.8129549133831041    101763.588925182936    39585.066889389294    -9172.695856163082        18.205        5 
    229.582857604   1.8181098158107736    0.5214665884749087    0.8042296901893110    104298.480884352699    40038.403097681781    -9451.215740767388        18.459        5 
    229.583204826   1.8060473510196016    0.5140361656793960    0.7953719966539928    106909.010394693527    40491.870863477809    -9742.465635789144        18.721        5 
    229.583552049   1.7939968644635345    0.5065119247109421    0.7863687199878888    109573.886704979406    40928.865623219681   -10029.198907389720        18.987        5 
    229.583899271   1.7819592350296338    0.4988924595544625    0.7772104853653899    112334.645628086961    41398.490694139866   -10325.782483983603        19.264        5 
    229.584246667   1.7699291635192005    0.4911723232698312    0.7678822042744503    115129.525040076493    41838.420063799356   -10647.031547423641        19.543        5 
    229.584594074   1.7579138728878108    0.4833540816584244    0.7583774911443091    118004.005491130214    42306.492027626664   -10973.940067019590        19.831        5 
    229.584941296   1.7459206250146300    0.4754405071864628    0.7486893191111974    120974.311835054948    42772.099887227276   -11327.461828736668        20.128        5 
    229.585288519   1.7339442071303930    0.4674262155669455    0.7387995653573927    123995.855549813728    43216.942952079473   -11676.449291144490        20.430        5 
    229.585635741   1.7219856814517531    0.4593098925683498    0.7286936985142052    127098.077641601631    43668.673216312629   -12057.525235241963        20.740        5 
    229.585983137   1.7100399750714830    0.4510859777424605    0.7183503518803340    130287.902801970544    44156.547734593260   -12448.162555588380        21.060        5 
    229.586330544   1.6981144689952536    0.4427574456037411    0.7077572327917332    133565.953604168608    44655.079474089980   -12854.106916219440        21.389        5 
    229.586677766   1.6862165564805438    0.4343275655489069    0.6969007260447543    136887.348289976100    45104.416413180632   -13268.067482499267        21.721        5 
    229.587025162   1.6743351002584805    0.4257864862086621    0.6857481506669993    140318.982663887786    45598.300687464391   -13722.197902499705        22.065        5 
