Decimal day (2022)             r / R_J       theta / radians         phi / radians               B_r / nT              B_t / nT              B_p / nT    Error / nT    Range 
     99.622183333   1.9878425660920291    0.5783468623683514    2.4361942245513757     99879.373824284849    24802.810220824133   -17075.081829553335        17.682        5 
     99.622530556   1.9756807707056030    0.5721615408037214    2.4280128780765526    101895.262333000719    25018.452812955045   -17501.988468557160        17.887        5 
     99.622877778   1.9635210380818224    0.5659037953532912    2.4197381414189372    103970.214302723674    25222.531625623560   -17946.396934344022        18.098        5 
     99.623225000   1.9513639558789742    0.5595725118606836    2.4113652524896843    106093.270802224215    25438.186673629483   -18442.739469289743        18.315        5 
     99.623572222   1.9392100749948520    0.5531665545533916    2.4028890949232871    108276.618775585332    25679.532098417549   -18896.179240211572        18.537        5 
     99.623919618   1.9270536394509996    0.5466814003310290    2.3942996982701903    110510.622593748703    25851.483204653581   -19426.716886415819        18.764        5 
     99.624266840   1.9149079303359582    0.5401226430554696    2.3856001687545176    112837.113142982897    26059.476279988528   -19894.485282924281        19.000        5 
     99.624614063   1.9027672531554118    0.5334857982875627    2.3767797602285565    115165.362639475265    26267.156603848875   -20430.656711252221        19.238        5 
     99.624961285   1.8906322656928749    0.5267697060035548    2.3678317262566577    117595.743364699054    26443.848926835170   -20902.466756118902        19.483        5 
     99.625308507   1.8785036131845481    0.5199732214365831    2.3587488012732845    120080.983261337067    26645.394582464025   -21440.695801271955        19.736        5 
     99.625655729   1.8663820282497245    0.5130952054318042    2.3495231841151756    122638.336486242217    26794.014127080896   -22015.062797730669        19.995        5 
     99.626002951   1.8542682296141222    0.5061345225245886    2.3401463988714966    125253.471689304031    26967.572970129186   -22568.319811540474        20.260        5 
     99.626350174   1.8421629817175287    0.4990900380675047    2.3306093622838966    127926.964284342888    27130.734365247590   -23145.378556872518        20.530        5 
     99.626697396   1.8300670487928397    0.4919606544916089    2.3209022205852770    130673.104656310519    27233.876358654365   -23717.286573966383        20.807        5 
     99.627044618   1.8179812384608882    0.4847452793304442    2.3110142698973495    133508.704529155686    27383.675193907446   -24299.908486014625        21.094        5 
     99.627391840   1.8059064205048585    0.4774428480824847    2.3009339644417519    136373.326487478334    27460.189373881265   -25012.115423592539        21.384        5 
     99.627739062   1.7938434492266360    0.4700523307910604    2.2906487035296452    139344.916394457046    27544.487963753520   -25745.021576190466        21.686        5 
     99.628086285   1.7817932050590786    0.4625727310526523    2.2801448038575622    142373.973673265777    27646.914019443473   -26346.725912058282        21.991        5 
     99.628433507   1.7697566607305280    0.4550031143871828    2.2694073349150501    145463.016083641385    27704.837052454117   -27010.478874517514        22.302        5 
     99.628780729   1.7577347538498065    0.4473425967217246    2.2584200091588538    148656.313830815663    27710.430721041863   -27791.430689005218        22.625        5 
