Decimal day (2018)             r / R_J       theta / radians         phi / radians               B_r / nT              B_t / nT              B_p / nT    Error / nT    Range 
    250.012733843   1.9879139218192177    0.2858457048063087    3.5135110541725987    115049.959790168694    -5791.279940824770     5104.883917247176        18.781        5 
    250.013081250   1.9758283111589532    0.2803690761475697    3.4961377955506632    117094.078340062668    -6377.824877735075     4800.894681911535        18.987        5 
    250.013428657   1.9637463124781087    0.2748663229529782    3.4781397232647877    119151.012148581314    -7006.305817295473     4492.585479538476        19.194        5 
    250.013775880   1.9516747500016403    0.2693432232423739    3.4594803685654170    121247.352101148048    -7627.199321334407     4110.290446496992        19.406        5 
    250.014123102   1.9396079650236349    0.2638002442686277    3.4401000988960626    123390.723631802990    -8265.353738090125     3715.636351697920        19.622        5 
    250.014470498   1.9275402427364674    0.2582382680041672    3.4199331632510535    125573.070510935853    -8923.132872928156     3281.214020785856        19.843        5 
    250.014817905   1.9154785454768151    0.2526645347515605    3.3989292905030499    127752.270286080980    -9579.119711452935     2798.912566151849        20.064        5 
    250.015165301   1.9034234986716525    0.2470840054665712    3.3770229053681837    130012.533633003404   -10280.101090539847     2291.805337423030        20.294        5 
    250.015512523   1.8913820660293290    0.2415052496308516    3.3541546139518434    132290.716279202519   -10947.081937729894     1730.455443076129        20.525        5 
    250.015859931   1.8793424006148485    0.2359289279313636    3.3302226807704312    134608.008062037174   -11645.246813843263     1112.863409813783        20.762        5 
    250.016207153   1.8673177803529972    0.2303681958723593    3.3051672780165204    136955.050717730133   -12316.737129375393      443.093954745367        21.001        5 
    250.016554549   1.8552964282100088    0.2248256512545977    3.2788701200790622    139340.849437137833   -13021.978353155821     -292.339704843292        21.245        5 
    250.016901956   1.8432853984320949    0.2193137448189021    3.2512440643402649    141769.973726544413   -13697.357711665929    -1076.598053901900        21.493        5 
    250.017249363   1.8312854762348354    0.2138433367160059    3.2221811155036035    144244.435560321232   -14362.877335904146    -1946.610777173956        21.747        5 
    250.017596586   1.8193037641785290    0.2084295686357552    3.1915816460789226    146763.172699808230   -15004.664206375603    -2872.972655329145        22.006        5 
    250.017943808   1.8073348814282686    0.2030835626161508    3.1593069527919448    149297.654983178334   -15620.444051761477    -3894.330017505185        22.266        5 
    250.018291204   1.7953734762562026    0.1978184441140390    3.1252073857017000    151881.283316759160   -16205.288182028735    -4981.378909883417        22.532        5 
    250.018638611   1.7834267386479166    0.1926549711285385    3.0891610528943301    154499.767473797256   -16754.237665243731    -6171.357746817895        22.803        5 
    250.018986007   1.7714956247639244    0.1876133822614350    3.0510247291846149    157143.487339988700   -17223.091345423385    -7468.925117077480        23.076        5 
    250.019333229   1.7595873249004315    0.1827189430943452    3.0106742885932247    159866.009405419521   -17656.384858126003    -8848.116907119624        23.358        5 
    250.019680637   1.7476904783699065    0.1779920292968089    2.9679229917032375    162583.435622102523   -17978.774833507632   -10330.977948721833        23.640        5 
    250.020027859   1.7358185448750028    0.1734659012193027    2.9226766243661362    165376.465340358147   -18201.536425728591   -11939.044559460535        23.930        5 
    250.020375255   1.7239602458387393    0.1691672317417957    2.8747615642786899    168213.983892408782   -18298.110189082152   -13627.825848489363        24.225        5 
    250.020722662   1.7121229133170921    0.1651328507086823    2.8240946698202940    171057.296836849331   -18288.082382375043   -15461.830523478804        24.523        5 
    250.021069884   1.7003138978964782    0.1614019866404735    2.7706289382646632    173970.916766323091   -18075.253527639718   -17365.967920246378        24.827        5 
