Decimal day (2020)             r / R_J       theta / radians         phi / radians               B_r / nT              B_t / nT              B_p / nT    Error / nT    Range 
    313.039165856   1.9878598828374066    0.4909631800374331    5.7797178398346736     76133.414266059146    34183.388723661570     5583.782817281623        10.924        4 
    313.039513079   1.9757276275965177    0.4853800493654254    5.7677240230280251     77907.122491719172    34610.394730300621     5937.898692032632        11.106        4 
    313.039860475   1.9635919183663557    0.4797445556659513    5.7554945793212022     79728.056423035858    35042.927247451778     6328.172366482504        11.292        4 
    313.040207697   1.9514659574900750    0.4740627392886029    5.7430304481661070     81602.820967733729    35470.631220053299     6719.468629815638        11.483        4 
    313.040555104   1.9393377067470079    0.4683289411826042    5.7303060102131571     83534.895227008848    35907.000104045248     7145.942344495128        11.681        4 
    313.040902512   1.9272140697200808    0.4625464716840312    5.7173142246703232     85523.037276207135    36336.744869713089     7586.688382401469        11.883        4 
    313.041249907   1.9150956714598451    0.4567157828631583    5.7040407269154194     87564.719087193007    36762.396830061247     8057.453378517275        12.091        4 
    313.041597130   1.9029894595947758    0.4508405467373459    5.6904772756631825     89666.979028089321    37187.267686070933     8550.337583469725        12.305        4 
    313.041944537   1.8908835101477153    0.4449153432842600    5.6765933202660097     91829.415900551190    37613.042181969722     9068.122386931151        12.525        4 
    313.042291759   1.8787910878842233    0.4389472107716996    5.6623857323687101     94061.280876686389    38029.641646859687     9614.468204193236        12.751        4 
    313.042639155   1.8667003483068887    0.4329309653157966    5.6478208825206799     96354.048384198817    38431.992716328314    10189.588580814234        12.984        4 
    313.042986563   1.8546183123269782    0.4268708972066138    5.6328859079627254     98710.659943047824    38842.943144020552    10800.738308252803        13.223        4 
    313.043333785   1.8425520390009318    0.4207716131315300    5.6175672327044506    101143.861368847414    39241.024489518626    11443.659370855836        13.469        4 
    313.043681181   1.8304897604288497    0.4146284033556188    5.6018257356761545    103641.219169232631    39622.709545727965    12119.270694549377        13.722        4 
    313.044028403   1.8184448653320771    0.4084495418389945    5.5856528764538877    106212.485335996418    39994.212673011716    12831.434584178554        13.982        4 
    313.044375810   1.8064056520600993    0.4022307492253794    5.5690051206434346    108851.037285307975    40370.900386207242    13593.084120639291        18.937        5 
    313.044723206   1.7943792985211342    0.3959777361231976    5.5518620357468595    111570.657475548389    40726.444949538985    14349.274969661721        19.212        5 
    313.045070613   1.7823666987193900    0.3896933138095473    5.5341927747737447    114392.393361650116    41046.050949653996    15193.582608382156        19.496        5 
    313.045417836   1.7703750725287257    0.3833839820759108    5.5159738568323862    117279.390037442674    41356.719240010862    16076.185311728179        19.787        5 
    313.045765243   1.7583929106695015    0.3770468213613167    5.4971506932978587    120258.172335383715    41638.911614433637    17003.579160308022        20.088        5 
    313.046112465   1.7464337068705535    0.3706925404562915    5.4777047041365075    123316.372129594733    41888.025791392771    17975.132816124584        20.395        5 
    313.046459688   1.7344922799985316    0.3643224950526773    5.4575852559927869    126461.320029451774    42109.851582588308    19013.355250233064        20.712        5 
    313.046807083   1.7225635031492785    0.3579385941857723    5.4367372913687309    129711.322866385497    42309.688108950380    20097.175274481539        21.039        5 
    313.047154306   1.7106609492621256    0.3515534017969864    5.4151353531628086    133058.510468451830    42453.396421489866    21233.688497827912        21.375        5 
    313.047501528   1.6987795728002781    0.3451702163213903    5.3927182365403192    136500.609889621730    42572.799574378798    22444.898763012439        21.722        5 
    313.047848750   1.6869205856348510    0.3387965107708331    5.3694319614615615    140040.006681478961    42618.938216338502    23718.019242464739        22.077        5 
    313.048196157   1.6750790886605715    0.3324373202419160    5.3452059826539475    143678.811784666614    42638.235194435416    25061.296213648886        22.444        5 
    313.048543380   1.6632687216994271    0.3261086571593360    5.3200041803563920    147452.184628828254    42562.788160213771    26476.086360016714        22.822        5 
    313.048890775   1.6514785097360056    0.3198144142865610    5.2937350869245376    151320.465176017897    42440.390466776305    27946.575069003382        23.211        5 
    313.049237998   1.6397221595811238    0.3135728738448937    5.2663572651372057    155323.663788486709    42231.695407268613    29511.627247039414        23.613        5 
    313.049585405   1.6279888556253481    0.3073906316100863    5.2377696952556985    159437.662567401771    41928.584868515914    31146.224538389535        24.026        5 
    313.049932801   1.6162862284399080    0.3012855463311923    5.2079106768957182    163651.849543944758    41549.961278396586    32871.920084401536        24.450        5 
    313.050280023   1.6046218943342938    0.2952769608739412    5.1767183267794614    168020.674716178677    41038.154154080854    34667.174328215551        24.888        5 
    313.050627431   1.5929853151257991    0.2893766240906200    5.1440796566145384    172490.085834244615    40492.070789836056    36560.681632763080        25.340        5 
    313.050974653   1.5813902615758821    0.2836105935923877    5.1099471289910277    177131.371178109897    39704.379572012585    38528.986402637936        25.806        5 
    313.051322049   1.5698263723775858    0.2779948650711234    5.0742038471805433    181913.589492540224    38780.139695286591    40603.084288394020        26.287        5 
    313.051669456   1.5583014845303411    0.2725566828652052    5.0367879182257163    186860.502240300324    37664.300147230708    42695.604466537465        26.783        5 
    313.052016863   1.5468174297467419    0.2673225156864890    4.9976241955782985    191959.888878352271    36403.132818544611    44868.493233317822        27.295        5 
    313.052364086   1.5353820565345477    0.2623237604213363    4.9566664629487995    197197.527211891342    35019.961445258392    47184.196689650467        27.825        5 
    313.052711481   1.5239854142677958    0.2575864261291351    4.9138142427265263    202648.313896923617    33330.430474336907    49349.790147830397        28.370        5 
    313.053058704   1.5126414180156902    0.2531489593743992    4.8690684743962471    208209.140751075465    31470.741682868451    51756.790814904896        28.933        5 
    313.053406111   1.5013403288623497    0.2490424897422820    4.8223574785690051    214001.222552604711    29374.794258436814    54115.854359359786        29.517        5 
    313.053753507   1.4900902767284949    0.2453071406057246    4.7737021210385286    219997.678104786610    26942.243341105292    56522.917424022977        30.122        5 
    313.054100729   1.4788992826375651    0.2419838632757514    4.7231553894680882    226192.509233805991    24279.403440815666    58826.721616562427        30.746        5 
    313.054448137   1.4677580374748007    0.2391096500065358    4.6707236328758759    232572.164460034866    21304.888767526965    61234.626373971041        31.393        5 
    313.054795359   1.4566805180633537    0.2367284061730459    4.6165572911777648    239217.693139913958    18063.471219957675    63470.085656409887        32.064        5 
    313.055142755   1.4456576617209485    0.2348783168688383    4.5607358308331323    246107.575180869870    14490.338691709148    65551.590572085552        32.759        5 
    313.055490162   1.4346978167466606    0.2336003023616631    4.5034642871669153    253242.149705704767    10575.049386110593    67614.679040443225        33.481        5 
    313.055837569   1.4238036100739619    0.2329318000657014    4.4449604981247273    260633.423286950943     6257.867796661936    69534.258961621119        34.231        5 
    313.056184965   1.4129777775706356    0.2329071948879570    4.3854796908914579    268319.137060198060     1618.173657727391    71244.553403237849        35.011        5 
    313.056532188   1.4022286824270200    0.2335563146613985    4.3253401164537575    276302.494924169616    -3251.266952450809    72675.781529247412        35.821        5 
    313.056879410   1.3915535678628228    0.2349044618098108    4.2648204575755821    284632.607836184965    -8397.266770759474    73857.167520870455        36.667        5 
    313.057226817   1.3809498914283904    0.2369729009583559    4.2042118135439779    293295.692080213281   -13756.719662517091    74711.245162673848        37.546        5 
    313.057574213   1.3704263316588741    0.2397752466119149    4.1438704810393219    302354.505534282478   -19352.826569256111    75248.968647345217        38.467        5 
    313.057921435   1.3599914409604250    0.2433175547640738    4.0841424479297324    311771.332693695207   -25061.931124000039    75406.435449212819        39.423        5 
    313.058268843   1.3496375970433889    0.2476056787132699    4.0252601808868915    321687.956090199645   -30924.335239824431    75208.927485859298        40.430        5 
    313.058616065   1.3393789386040302    0.2526317516459265    3.9675502953225088    331999.869276868005   -36830.929119439643    74633.484331425221        41.476        5 
    313.058963461   1.3292081986759545    0.2583926199621285    3.9111823007596431    342829.224587319652   -42829.928956280935    73718.295767160700        42.576        5 
    313.059310868   1.3191342947059344    0.2648731815542839    3.8563764701063792    354207.254132405506   -48858.455227189239    72435.246682428202        43.732        5 
    313.059658090   1.3091660024412304    0.2720533607866528    3.8033083987022773    366164.400211588596   -54876.027745149346    70712.738306666826        44.944        5 
    313.060005313   1.2993017748002593    0.2799175402898939    3.7520568797947198    378741.841017800034   -60827.636730724866    68615.721265493805        46.218        5 
    313.060352535   1.2895454435207352    0.2884450587658415    3.7026917444924257    392071.611319652060   -66676.239309205164    66200.758203180972        66.311        6 
    313.060699757   1.2799008805013543    0.2976140281732991    3.6552486252985750    405910.756584990362   -72539.200386758137    63393.016196051220        67.712        6 
    313.061046979   1.2703721228730853    0.3074020243225516    3.6097336395965778    420742.629255916807   -78316.465389125922    60083.021512323263        69.210        6 
    313.061394375   1.2609583719313635    0.3177921202319968    3.5661060170004899    436304.133849258244   -83819.360881645596    56384.274573827191        70.778        6 
    313.061741782   1.2516688258973205    0.3287571986280793    3.5243514058828613    452873.026071241358   -89215.270402390772    52283.031517447016        72.446        6 
