Decimal day (2018)             r / R_J       theta / radians         phi / radians               B_r / nT              B_t / nT              B_p / nT    Error / nT    Range 
    355.671184942   1.9880549954819831    0.3043080561625425    0.3389601110503487     88377.067325714539    26782.821456819267    -4971.272762901028        11.808        4 
    355.671532350   1.9761047930378506    0.2989509306741012    0.3213034311657859     90131.867694641565    27205.407028801452    -4887.245691559661        11.987        4 
    355.671879572   1.9641660544730477    0.2935770468057237    0.3030616587532048     91924.842826576147    27638.057028236737    -4789.320251988340        12.171        4 
    355.672226968   1.9522269034476492    0.2881839145493673    0.2841755123697811     93755.188307686694    28090.014355443647    -4688.164332462988        12.359        4 
    355.672574375   1.9402941961719700    0.2827778564482175    0.2646107384103408     95642.352906385058    28548.509294417767    -4553.304584534209        12.552        4 
    355.672921597   1.9283747847362172    0.2773656944214242    0.2443310539239115     97567.084852790736    29023.025909846187    -4398.020540678332        12.749        4 
    355.673269005   1.9164568817972343    0.2719462859806951    0.2232645788160100     99537.335876809375    29512.526144971755    -4210.223723211748        12.951        4 
    355.673616227   1.9045536004590908    0.2665303548796992    0.2013784991461748    101554.143285804807    30018.361591809440    -3997.834060914579        13.157        4 
    355.673963623   1.8926532275836623    0.2611179790684822    0.1785910228589075    103622.738461568966    30539.188208472257    -3744.496579967291        13.369        4 
    355.674311030   1.8807627082022007    0.2557184132506621    0.1548497658794057    105742.077928282539    31074.731876122594    -3469.592759245656        13.587        4 
    355.674658426   1.8688827895256368    0.2503389245671385    0.1300864738635846    107917.999941814109    31610.430091537102    -3138.130098140526        13.810        4 
    355.675005648   1.8570204276225730    0.2449904300496836    0.1042417650722542    110131.388484381008    32160.299734896878    -2774.901014157454        18.724        5 
    355.675353056   1.8451640782312750    0.2396765163506967    0.0772105790889722    112397.494749415302    32752.579152434526    -2364.712072718654        18.957        5 
    355.675700278   1.8333268965712284    0.2344129603198641    0.0489380852133252    114744.910941656417    33328.332562812211    -1879.961252346852        19.198        5 
